JointType,posX,posY,posZ,orientationW,orientationX,orientationY,orientationZ,elapsedInMillis
SpineMid,0.2198579,0.3283403,2.991297,-0.03721598,-0.01495026,0.9967651,-0.06964707,13403.0792
Neck,0.2083866,0.6279935,2.936582,-0.03156454,-0.01658992,0.9936957,-0.1062893,13403.0792
Head,0.2142998,0.7632086,2.878082,0,0,0,0,13403.0792
ShoulderLeft,0.02637794,0.526144,2.978103,0.1036907,0.7576826,-0.6441205,0.01655359,13403.0792
ElbowLeft,-0.187232,0.3984629,2.967936,0.4694715,-0.3078139,0.1525749,0.8133683,13403.0792
WristLeft,-0.1760044,0.5978572,2.832972,0.6218134,-0.17204,0.7259226,-0.2382996,13403.0792
HandLeft,-0.1682062,0.6643493,2.820836,0.6592743,-0.01632978,0.7443051,-0.10536,13403.0792
ShoulderRight,0.3907786,0.5314382,2.954111,0.06209073,0.747649,0.6581215,-0.06357408,13403.0792
ElbowRight,0.5662972,0.3796097,2.9865,-0.3587751,0.3219087,0.2175065,0.8487321,13403.0792
WristRight,0.5715147,0.5638324,2.825203,-0.4186635,0.167539,0.8371505,-0.3095653,13403.0792
HandRight,0.5724474,0.6422338,2.797034,-0.4313009,0.08023765,0.8857195,-0.1517971,13403.0792
HipLeft,0.1482209,0.01925514,3.005251,0.07593076,-0.6948363,0.6967842,-0.1610242,13403.0792
KneeLeft,0.08609211,-0.3750267,2.94971,0.1038013,-0.6210135,-0.005726812,0.7768749,13403.0792
AnkleLeft,0.1135213,-0.759163,3.087059,-0.1229377,-0.5461621,0.1230328,0.8194243,13403.0792
FootLeft,0.0848095,-0.8266293,3.028035,0,0,0,0,13403.0792
HipRight,0.3078338,0.02179015,2.991591,-0.129227,0.6671223,0.6993084,-0.2218469,13403.0792
KneeRight,0.3490625,-0.3964032,3.04388,0.01274138,0.7355927,0.07783277,0.6728173,13403.0792
AnkleRight,0.3469656,-0.7685316,3.068315,0.02396087,0.6667085,0.0225432,0.7445921,13403.0792
FootRight,0.3569688,-0.8371495,2.978926,0,0,0,0,13403.0792
SpineShoulder,0.2113829,0.5542323,2.952453,-0.03188768,-0.01581518,0.9956979,-0.08554916,13403.0792
HandTipLeft,-0.169221,0.7549547,2.832927,0,0,0,0,13403.0792
ThumbLeft,-0.1066739,0.6534941,2.798083,0,0,0,0,13403.0792
HandTipRight,0.57157,0.7252356,2.7891,0,0,0,0,13403.0792
ThumbRight,0.5473123,0.6994538,2.768417,0,0,0,0,13403.0792
SpineBase,0.2324094,0.02237605,3.027138,-0.05289767,-0.01333014,0.996031,-0.07032991,13435.1699
SpineMid,0.2218666,0.3293248,2.984126,-0.04798421,-0.01367688,0.9962798,-0.07026331,13435.1699
Neck,0.210682,0.6283348,2.929184,-0.04245276,-0.01499471,0.9932336,-0.1070506,13435.1699
Head,0.2161939,0.7643234,2.86799,0,0,0,0,13435.1699
ShoulderLeft,0.02873133,0.5274768,2.975786,0.1132545,0.7562565,-0.6443579,0.007242248,13435.1699
ElbowLeft,-0.1848525,0.3996268,2.96731,0.468125,-0.3068498,0.1555749,0.8139402,13435.1699
WristLeft,-0.1748706,0.5983604,2.831197,0.5812492,-0.1626833,0.7578365,-0.2477244,13435.1699
HandLeft,-0.1702043,0.6652845,2.81625,0.6068011,-0.03980362,0.7865393,-0.1075362,13435.1699
ShoulderRight,0.3944286,0.5320282,2.943588,0.05696597,0.7465158,0.6591263,-0.07086318,13435.1699
ElbowRight,0.5697932,0.3790013,2.972875,-0.3588237,0.327665,0.2123044,0.8478255,13435.1699
WristRight,0.5752844,0.5645994,2.810787,-0.4859392,0.1924661,0.800231,-0.2940241,13435.1699
HandRight,0.5729018,0.6388044,2.777152,-0.5097376,0.09734572,0.8338919,-0.1879242,13435.1699
HipLeft,0.1501305,0.02135201,2.999807,0.06984062,-0.6939428,0.6994405,-0.1560404,13435.1699
KneeLeft,0.07956548,-0.3592229,2.921804,0.1306593,-0.5581881,-0.03156545,0.8187537,13435.1699
AnkleLeft,0.1149553,-0.7465799,3.059118,-0.1248906,-0.510484,0.1219598,0.8419824,13435.1699
FootLeft,0.07758311,-0.8230132,2.998295,0,0,0,0,13435.1699
HipRight,0.309175,0.02274803,2.982886,-0.1355752,0.6674537,0.6954986,-0.2289245,13435.1699
KneeRight,0.3495691,-0.3946783,3.039737,0.01827846,0.7425445,0.0806315,0.6646743,13435.1699
AnkleRight,0.346947,-0.7685241,3.068323,0.02801262,0.6653795,0.02613153,0.7455217,13435.1699
FootRight,0.3572102,-0.8372615,2.979245,0,0,0,0,13435.1699
SpineShoulder,0.2136115,0.5547385,2.945113,-0.04279513,-0.01440873,0.9952505,-0.08623934,13435.1699
HandTipLeft,-0.1699525,0.755456,2.8299,0,0,0,0,13435.1699
ThumbLeft,-0.1119396,0.6470502,2.786667,0,0,0,0,13435.1699
HandTipRight,0.5753274,0.7237446,2.770508,0,0,0,0,13435.1699
ThumbRight,0.5110337,0.6158663,2.747381,0,0,0,0,13435.1699
SpineBase,0.2314034,0.02343215,3.01174,-0.06707976,-0.01000922,0.9953323,-0.06865735,13469.1099
SpineMid,0.2224394,0.3281289,2.970104,-0.06573623,-0.01010188,0.9954219,-0.06864379,13469.1099
Neck,0.2126755,0.6249985,2.916074,-0.06378058,-0.01053973,0.9921804,-0.1067661,13469.1099
Head,0.2156534,0.7594672,2.852918,0,0,0,0,13469.1099
ShoulderLeft,0.03075364,0.5291049,2.96879,0.124328,0.7484523,-0.6513942,-0.006870138,13469.1099
ElbowLeft,-0.1813974,0.4025151,2.963505,0.4674088,-0.300965,0.1593219,0.815822,13469.1099
WristLeft,-0.1738254,0.6010597,2.826952,0.6231194,-0.1810828,0.723525,-0.235463,13469.1099
HandLeft,-0.1725955,0.6636766,2.805942,0.6427776,-0.09779207,0.7488548,-0.1284139,13469.1099
ShoulderRight,0.395044,0.5291848,2.921254,0.0395343,0.7448534,0.660126,-0.08868068,13469.1099
ElbowRight,0.5760998,0.3811519,2.94395,-0.3779955,0.3287077,0.2052152,0.8408076,13469.1099
WristRight,0.5755519,0.5657845,2.787623,-0.4172624,0.1518407,0.8411196,-0.308795,13469.1099
HandRight,0.5706873,0.6386834,2.754252,-0.4381474,0.06771481,0.8728245,-0.204007,13469.1099
HipLeft,0.149507,0.02326165,2.986662,0.06191818,-0.6923513,0.7036838,-0.1471226,13469.1099
KneeLeft,0.07237936,-0.3597338,2.900204,0.1407369,-0.5292026,-0.0401513,0.8357784,13469.1099
AnkleLeft,0.1144806,-0.7433773,3.025415,-0.1275174,-0.5227062,0.1047866,0.8363835,13469.1099
FootLeft,0.07659572,-0.8200001,2.953771,0,0,0,0,13469.1099
HipRight,0.3077755,0.02284855,2.96541,-0.1447949,0.6691877,0.6897592,-0.2354877,13469.1099
KneeRight,0.3496653,-0.3909234,3.029963,0.02535596,0.7516658,0.08823962,0.6531229,13469.1099
AnkleRight,0.3464417,-0.7693967,3.065593,0.03419147,0.6601872,0.03240123,0.7496225,13469.1099
FootRight,0.3578,-0.8377604,2.978174,0,0,0,0,13469.1099
SpineShoulder,0.2152581,0.5519377,2.931817,-0.06414758,-0.01038576,0.9942228,-0.08542978,13469.1099
HandTipLeft,-0.1733656,0.757708,2.82021,0,0,0,0,13469.1099
ThumbLeft,-0.1071689,0.6567898,2.7848,0,0,0,0,13469.1099
HandTipRight,0.573023,0.7198992,2.745378,0,0,0,0,13469.1099
ThumbRight,0.5476454,0.693274,2.722846,0,0,0,0,13469.1099
SpineBase,0.2305546,0.02319754,3.005971,-0.07465532,-0.008914866,0.9945796,-0.0718225,13502.0505
SpineMid,0.2217941,0.3278213,2.962399,-0.07210352,-0.009099093,0.9947679,-0.0717994,13502.0505
Neck,0.2123356,0.6245559,2.906601,-0.06891546,-0.009244295,0.9915462,-0.1095506,13502.0505
Head,0.2133243,0.7580007,2.842488,0,0,0,0,13502.0505
ShoulderLeft,0.03065833,0.5291421,2.964263,0.1347066,0.7474712,-0.650363,-0.01299698,13502.0505
ElbowLeft,-0.1811026,0.4037149,2.962776,0.4667271,-0.2959619,0.1654103,0.8168303,13502.0505
WristLeft,-0.1736788,0.6017476,2.825416,0.59286,-0.1727956,0.7477735,-0.243913,13502.0505
HandLeft,-0.1773728,0.6657521,2.805503,0.6019886,-0.1134887,0.7837821,-0.1020573,13502.0505
ShoulderRight,0.3938228,0.530073,2.912545,0.0425183,0.7424654,0.6623966,-0.09037679,13502.0505
ElbowRight,0.5756638,0.3829704,2.935091,-0.3771992,0.3407495,0.2114342,0.834809,13502.0505
WristRight,0.5735246,0.5636523,2.773891,-0.4652593,0.1732764,0.810317,-0.3112801,13502.0505
HandRight,0.5664518,0.6394016,2.739462,-0.4940111,0.06938926,0.8423222,-0.2040379,13502.0505
HipLeft,0.1488322,0.02332033,2.982077,0.05504995,-0.6915739,0.7054719,-0.1449291,13502.0505
KneeLeft,0.06890663,-0.3611532,2.89136,0.147105,-0.5585268,-0.03725479,0.8154877,13502.0505
AnkleLeft,0.1078256,-0.7386397,2.981751,-0.1040328,-0.5196735,0.07314027,0.8448474,13502.0505
FootLeft,0.07126984,-0.8211847,2.911891,0,0,0,0,13502.0505
HipRight,0.3067763,0.0223407,2.958458,-0.1472278,0.6682106,0.6881528,-0.2413798,13502.0505
KneeRight,0.3487954,-0.3890243,3.024788,0.02769878,0.7565798,0.08999776,0.647086,13502.0505
AnkleRight,0.3461159,-0.7691845,3.06407,0.03657147,0.6585487,0.03636975,0.7507685,13502.0505
FootRight,0.3578208,-0.8378159,2.978186,0,0,0,0,13502.0505
SpineShoulder,0.2148374,0.5515314,2.922763,-0.06928755,-0.009237129,0.9936301,-0.08839232,13502.0505
HandTipLeft,-0.1731007,0.7529325,2.816653,0,0,0,0,13502.0505
ThumbLeft,-0.1189387,0.6513512,2.772917,0,0,0,0,13502.0505
HandTipRight,0.5652582,0.7221388,2.728905,0,0,0,0,13502.0505
ThumbRight,0.5065724,0.6151789,2.712538,0,0,0,0,13502.0505
SpineBase,0.2274879,0.02322154,2.996857,-0.07828285,-0.006784168,0.9940487,-0.07545184,13536.2704
SpineMid,0.2197126,0.3270077,2.951085,-0.08004984,-0.006650026,0.9939079,-0.07546377,13536.2704
Neck,0.2113961,0.6227175,2.892982,-0.08115916,-0.005581768,0.9901782,-0.1137063,13536.2704
Head,0.2088018,0.7574592,2.830451,0,0,0,0,13536.2704
ShoulderLeft,0.02842717,0.5300575,2.958466,0.1500503,0.7424045,-0.652518,-0.02325681,13536.2704
ElbowLeft,-0.1806184,0.4062896,2.961603,0.4635593,-0.2936085,0.1743612,0.8176216,13536.2704
WristLeft,-0.1752311,0.6024435,2.821267,0.6206037,-0.1902217,0.7220767,-0.2393157,13536.2704
HandLeft,-0.1833655,0.6699291,2.799398,0.6252175,-0.1431096,0.7626636,-0.08346753,13536.2704
ShoulderRight,0.3901894,0.5319345,2.896773,0.03994764,0.7355182,0.6691417,-0.09831906,13536.2704
ElbowRight,0.5761561,0.3864275,2.902867,-0.3969952,0.353532,0.1854331,0.8264529,13536.2704
WristRight,0.567638,0.572222,2.748189,-0.5541092,0.1852667,0.7595976,-0.285746,13536.2704
HandRight,0.5584837,0.6397274,2.719794,-0.5905473,0.06812985,0.7801158,-0.1950169,13536.2704
HipLeft,0.1462208,0.02377527,2.973518,0.05051265,-0.689538,0.7076177,-0.1458185,13536.2704
KneeLeft,0.06366067,-0.358507,2.875821,0.1559711,-0.577425,-0.03887295,0.8004638,13536.2704
AnkleLeft,0.1003438,-0.7522088,2.947109,-0.08574402,-0.5204307,0.0519955,0.8479955,13536.2704
FootLeft,0.05945732,-0.8279452,2.866443,0,0,0,0,13536.2704
HipRight,0.3033311,0.02198639,2.948914,-0.1475806,0.6683109,0.6865404,-0.245444,13536.2704
KneeRight,0.3461621,-0.3874396,3.01764,0.02973726,0.7589654,0.09283248,0.643793,13536.2704
AnkleRight,0.3462461,-0.7685784,3.063373,0.03944308,0.6611728,0.04477981,0.7478566,13536.2704
FootRight,0.3577021,-0.8376424,2.978354,0,0,0,0,13536.2704
SpineShoulder,0.2136002,0.5499651,2.909732,-0.08155195,-0.005987877,0.9923641,-0.09234159,13536.2704
HandTipLeft,-0.1857517,0.7573148,2.809046,0,0,0,0,13536.2704
ThumbLeft,-0.1263969,0.6519123,2.769769,0,0,0,0,13536.2704
HandTipRight,0.5596954,0.7232444,2.709303,0,0,0,0,13536.2704
ThumbRight,0.4943406,0.6194608,2.6985,0,0,0,0,13536.2704
SpineBase,0.2231059,0.02226282,2.987668,-0.08238776,-0.006317149,0.9935626,-0.07749574,13569.269
SpineMid,0.215358,0.3245346,2.940869,-0.08586951,-0.006045504,0.9932678,-0.07751741,13569.269
Neck,0.2069856,0.6186638,2.881925,-0.088684,-0.004770785,0.9893155,-0.115617,13569.269
Head,0.201808,0.7562659,2.821011,0,0,0,0,13569.269
ShoulderLeft,0.02493934,0.5305071,2.952271,0.1610197,0.7349049,-0.6580497,-0.03095119,13569.269
ElbowLeft,-0.1818965,0.4089565,2.95777,0.4642729,-0.2869003,0.1766039,0.8191153,13569.269
WristLeft,-0.1796106,0.605238,2.817566,0.7022906,-0.2216978,0.6431433,-0.2097729,13569.269
HandLeft,-0.1889499,0.6689431,2.797284,0.6544769,-0.1536434,0.7372341,-0.06737556,13569.269
ShoulderRight,0.3859661,0.531163,2.884946,0.0396692,0.729654,0.6751803,-0.1008121,13569.269
ElbowRight,0.5729877,0.3877499,2.895025,-0.3963272,0.3559031,0.1973499,0.8229889,13569.269
WristRight,0.5616138,0.5704135,2.736552,-0.5371978,0.1798789,0.7672532,-0.3006406,13569.269
HandRight,0.5510392,0.6399285,2.706441,-0.5749726,0.06137089,0.7898164,-0.2045241,13569.269
HipLeft,0.1420529,0.02309742,2.964953,0.04677287,-0.6885182,0.7090625,-0.1448632,13569.269
KneeLeft,0.05818325,-0.3573385,2.865601,0.1612981,-0.6284959,-0.02917636,0.760345,13569.269
AnkleLeft,0.07250033,-0.7613152,2.887168,-0.029435,-0.5497004,0.01252849,0.8347491,13569.269
FootLeft,0.0411377,-0.8237305,2.8125,0,0,0,0,13569.269
HipRight,0.2988472,0.02081514,2.939129,-0.1484849,0.6679291,0.6854977,-0.2488291,13569.269
KneeRight,0.3451566,-0.3873041,3.013096,0.03234245,0.7614208,0.1000361,0.6396757,13569.269
AnkleRight,0.3460065,-0.7673268,3.062617,0.04214666,0.6624088,0.04916072,0.7463387,13569.269
FootRight,0.357206,-0.8379435,2.97859,0,0,0,0,13569.269
SpineShoulder,0.209212,0.5463091,2.898869,-0.08909474,-0.005255155,0.9915382,-0.0942681,13569.269
HandTipLeft,-0.2036591,0.7646577,2.806398,0,0,0,0,13569.269
ThumbLeft,-0.1264375,0.665625,2.772417,0,0,0,0,13569.269
HandTipRight,0.5508011,0.7239731,2.69637,0,0,0,0,13569.269
ThumbRight,0.4882128,0.6192772,2.683435,0,0,0,0,13569.269
SpineBase,0.2164456,0.01957878,2.974583,-0.08960716,-0.004609495,0.9930537,-0.07611541,13602.2964
SpineMid,0.209461,0.3224146,2.928516,-0.09472577,-0.004217011,0.9925786,-0.07613817,13602.2964
Neck,0.2017879,0.6171616,2.87051,-0.09920169,-0.00256778,0.9885457,-0.113709,13602.2964
Head,0.1923691,0.7532002,2.806368,0,0,0,0,13602.2964
ShoulderLeft,0.01947459,0.5290993,2.939747,0.1574608,0.7344495,-0.6593801,-0.031748,13602.2964
ElbowLeft,-0.1861432,0.4112493,2.951862,0.4658825,-0.2731378,0.1861327,0.8207946,13602.2964
WristLeft,-0.1843558,0.6076035,2.811776,0.728242,-0.2306394,0.6137447,-0.1994652,13602.2964
HandLeft,-0.1980315,0.6686364,2.789555,0.6511936,-0.1921341,0.7319124,-0.05775388,13602.2964
ShoulderRight,0.3763458,0.5284045,2.865619,0.02219688,0.7301238,0.6730433,-0.1159282,13602.2964
ElbowRight,0.5634333,0.384524,2.873279,-0.3991985,0.3515558,0.1897092,0.8252633,13602.2964
WristRight,0.5523736,0.5700792,2.71841,-0.5471478,0.1784412,0.7642609,-0.2910209,13602.2964
HandRight,0.5400215,0.6424266,2.688047,-0.5873777,0.05392442,0.7812934,-0.2041082,13602.2964
HipLeft,0.1357592,0.02027529,2.953025,0.04285055,-0.6900192,0.708755,-0.14037,13602.2964
KneeLeft,0.05347079,-0.3702325,2.851362,0.1575177,-0.6245729,-0.03277628,0.7642137,13602.2964
AnkleLeft,0.05369252,-0.7633745,2.843261,0.005681677,-0.5739689,-0.008596568,0.8188123,13602.2964
FootLeft,0.02325439,-0.8325195,2.757813,0,0,0,0,13602.2964
HipRight,0.2919586,0.01840044,2.924842,-0.1544899,0.6658906,0.6852867,-0.2512069,13602.2964
KneeRight,0.3430715,-0.3840221,3.004273,0.03493398,0.7658671,0.1095837,0.6326284,13602.2964
AnkleRight,0.344932,-0.764205,3.061671,0.04761267,0.6585893,0.05780559,0.7487667,13602.2964
FootRight,0.3571361,-0.8374739,2.979373,0,0,0,0,13602.2964
SpineShoulder,0.2038452,0.5446496,2.887207,-0.0996104,-0.003231259,0.9907097,-0.09252985,13602.2964
HandTipLeft,-0.2044404,0.760825,2.799767,0,0,0,0,13602.2964
ThumbLeft,-0.1350286,0.6632091,2.766273,0,0,0,0,13602.2964
HandTipRight,0.5403768,0.7263833,2.679201,0,0,0,0,13602.2964
ThumbRight,0.4747415,0.6265412,2.664333,0,0,0,0,13602.2964
SpineBase,0.2117188,0.01705269,2.965402,-0.1016042,-0.007933472,0.9916926,-0.07848188,13635.4291
SpineMid,0.2019871,0.3203855,2.918086,-0.1044088,-0.007711449,0.9914012,-0.078504,13635.4291
Neck,0.1909741,0.6157786,2.85857,-0.106473,-0.007387502,0.9874253,-0.1166206,13635.4291
Head,0.1830792,0.7510685,2.795886,0,0,0,0,13635.4291
ShoulderLeft,0.0114211,0.5271852,2.933744,0.170039,0.7346976,-0.6555233,-0.0399422,13635.4291
ElbowLeft,-0.1953571,0.4114741,2.945681,0.4708778,-0.2693782,0.1855203,0.8193239,13635.4291
WristLeft,-0.1944686,0.6083096,2.806328,0.7120174,-0.2252448,0.6333335,-0.2029405,13635.4291
HandLeft,-0.2056298,0.6720806,2.785659,0.6436237,-0.1641031,0.7449371,-0.06235069,13635.4291
ShoulderRight,0.368891,0.5255789,2.854185,0.02564409,0.7317182,0.6707633,-0.1183535,13635.4291
ElbowRight,0.5598506,0.3850111,2.846487,-0.4206869,0.3566831,0.1636141,0.8179426,13635.4291
WristRight,0.5432113,0.5765082,2.700094,-0.5345584,0.1506619,0.7813643,-0.2846372,13635.4291
HandRight,0.5278652,0.6408834,2.67219,-0.5750111,0.02926667,0.7858264,-0.2257931,13635.4291
HipLeft,0.1320182,0.01748686,2.945534,0.03596383,-0.6920657,0.7080603,-0.1356545,13635.4291
KneeLeft,0.04922447,-0.3798339,2.845274,0.1540983,-0.6155442,-0.03244869,0.7722087,13635.4291
AnkleLeft,0.04025593,-0.761394,2.808708,0.03547676,-0.5353748,-0.034028,0.8431828,13635.4291
FootLeft,-0.005778275,-0.8321507,2.70729,0,0,0,0,13635.4291
HipRight,0.2862274,0.0162954,2.91379,-0.1605575,0.6605109,0.6855975,-0.2605814,13635.4291
KneeRight,0.3403187,-0.3845894,2.997867,0.03843929,0.7728452,0.1156753,0.6227775,13635.4291
AnkleRight,0.3448688,-0.7642367,3.061511,0.05039417,0.6588804,0.06615196,0.7476369,13635.4291
FootRight,0.3574257,-0.8377048,2.97967,0,0,0,0,13635.4291
SpineShoulder,0.1939203,0.5430883,2.875664,-0.1069615,-0.007665051,0.989655,-0.09530697,13635.4291
HandTipLeft,-0.2078828,0.761529,2.794981,0,0,0,0,13635.4291
ThumbLeft,-0.1480059,0.6586508,2.759858,0,0,0,0,13635.4291
HandTipRight,0.5283819,0.7269412,2.661898,0,0,0,0,13635.4291
ThumbRight,0.4647146,0.6209812,2.647261,0,0,0,0,13635.4291
SpineBase,0.2040632,0.01400886,2.950738,-0.111382,-0.0119834,0.990654,-0.07781529,13669.5756
SpineMid,0.1914762,0.3166314,2.904313,-0.1134294,-0.01182254,0.9904216,-0.0778399,13669.5756
Neck,0.1778565,0.6112085,2.845841,-0.1144796,-0.01080961,0.9866121,-0.1156468,13669.5756
Head,0.17051,0.7476835,2.784844,0,0,0,0,13669.5756
ShoulderLeft,-0.001507253,0.5231845,2.922493,0.1722984,0.7337363,-0.6557833,-0.04350303,13669.5756
ElbowLeft,-0.2050218,0.4062078,2.948358,0.4565018,-0.2588766,0.2096191,0.8250145,13669.5756
WristLeft,-0.2045776,0.5995707,2.803801,0.6187908,-0.2049983,0.7194161,-0.2398211,13669.5756
HandLeft,-0.2161363,0.6709484,2.781694,0.6208111,-0.153596,0.7658961,-0.06637102,13669.5756
ShoulderRight,0.3546198,0.5235868,2.836871,0.0163046,0.7260821,0.6757576,-0.1260579,13669.5756
ElbowRight,0.5496356,0.3885201,2.825105,-0.4347198,0.3608811,0.1633518,0.8087643,13669.5756
WristRight,0.5291634,0.5790315,2.677806,-0.5572869,0.1537474,0.7639149,-0.2867525,13669.5756
HandRight,0.5158329,0.6393347,2.657706,-0.6008818,0.01376948,0.7766505,-0.188588,13669.5756
HipLeft,0.1247805,0.01335604,2.932561,0.03028649,-0.6981669,0.703612,-0.1287473,13669.5756
KneeLeft,0.04371283,-0.3964786,2.837764,0.1442523,-0.6090507,-0.02923547,0.7793548,13669.5756
AnkleLeft,0.02096163,-0.7661967,2.7712,0.07111909,-0.5035758,-0.06126901,0.8588362,13669.5756
FootLeft,-0.02969321,-0.8381525,2.675024,0,0,0,0,13669.5756
HipRight,0.2783916,0.01447026,2.897478,-0.1662427,0.6536816,0.6891199,-0.2649102,13669.5756
KneeRight,0.337482,-0.3857712,2.990433,0.04417013,0.7778067,0.1263766,0.6140803,13669.5756
AnkleRight,0.3441597,-0.7623245,3.060997,0.05445548,0.6570809,0.07525793,0.7480746,13669.5756
FootRight,0.357338,-0.8373026,2.981206,0,0,0,0,13669.5756
SpineShoulder,0.1814175,0.5387327,2.862654,-0.1151106,-0.01148895,0.9887838,-0.09446749,13669.5756
HandTipLeft,-0.2198965,0.7603695,2.79266,0,0,0,0,13669.5756
ThumbLeft,-0.1584674,0.6557129,2.752077,0,0,0,0,13669.5756
HandTipRight,0.5116312,0.7257245,2.645689,0,0,0,0,13669.5756
ThumbRight,0.4504091,0.6210291,2.6331,0,0,0,0,13669.5756
SpineBase,0.1926098,0.008752311,2.930554,-0.1122451,-0.01338986,0.9907547,-0.07501215,13703.0779
SpineMid,0.179297,0.3121349,2.885853,-0.1185701,-0.01291054,0.9900177,-0.07509613,13703.0779
Neck,0.1654554,0.6074427,2.829227,-0.1237569,-0.01015363,0.9858633,-0.1124935,13703.0779
Head,0.1505349,0.7412537,2.765751,0,0,0,0,13703.0779
ShoulderLeft,-0.0141001,0.5209482,2.909601,0.1777005,0.7299133,-0.6579027,-0.05303836,13703.0779
ElbowLeft,-0.2154464,0.4033901,2.943008,0.4492159,-0.2492304,0.2205642,0.8291205,13703.0779
WristLeft,-0.2141435,0.5960541,2.797431,0.7130306,-0.2372155,0.6249059,-0.211681,13703.0779
HandLeft,-0.227268,0.6684968,2.770165,0.6353801,-0.1796965,0.7467649,-0.07964564,13703.0779
ShoulderRight,0.3403336,0.5198183,2.817249,0.00889956,0.725337,0.6759931,-0.1297701,13703.0779
ElbowRight,0.5376285,0.3879509,2.800369,-0.4444835,0.3666611,0.1590366,0.8016866,13703.0779
WristRight,0.5100425,0.5791801,2.655224,-0.5655445,0.1412682,0.7588326,-0.290475,13703.0779
HandRight,0.4990536,0.6391931,2.634432,-0.5988997,0.031268,0.7790064,-0.1830037,13703.0779
HipLeft,0.1137638,0.00664242,2.912711,-0.0313045,0.7049955,-0.6971188,0.1265973,13703.0779
KneeLeft,0.03993021,-0.4074377,2.830161,0.1282613,-0.6109169,-0.02296979,0.7808982,13703.0779
AnkleLeft,0.003980699,-0.7815198,2.730202,0.1060606,-0.5025862,-0.08813503,0.8534579,13703.0779
FootLeft,-0.04807378,-0.833227,2.63027,0,0,0,0,13703.0779
HipRight,0.2667789,0.01070193,2.877069,-0.1697913,0.6483571,0.6941389,-0.2626311,13703.0779
KneeRight,0.3327177,-0.3901734,2.978579,0.04707681,0.7774709,0.1383075,0.6117139,13703.0779
AnkleRight,0.3437962,-0.7630287,3.059575,0.05958527,0.6571405,0.08972849,0.7460327,13703.0779
FootRight,0.3575671,-0.8378145,2.980612,0,0,0,0,13703.0779
SpineShoulder,0.1690239,0.5347904,2.845576,-0.1244639,-0.01143498,0.9879358,-0.09143718,13703.0779
HandTipLeft,-0.2301612,0.7571644,2.779156,0,0,0,0,13703.0779
ThumbLeft,-0.168554,0.6548394,2.742909,0,0,0,0,13703.0779
HandTipRight,0.4954471,0.723771,2.621158,0,0,0,0,13703.0779
ThumbRight,0.4340155,0.6204095,2.612667,0,0,0,0,13703.0779
SpineBase,0.1829541,0.00408548,2.91462,-0.1164888,-0.01551593,0.9902553,-0.07472567,13736.0895
SpineMid,0.1681166,0.3087181,2.870119,-0.1179261,-0.01540745,0.9900852,-0.07474813,13736.0895
Neck,0.1527018,0.6052331,2.813548,-0.118146,-0.01336425,0.9865408,-0.1122504,13736.0895
Head,0.1381377,0.7406699,2.755543,0,0,0,0,13736.0895
ShoulderLeft,-0.0324007,0.5110624,2.889888,0.1650339,0.7425237,-0.6477467,-0.04297236,13736.0895
ElbowLeft,-0.231509,0.395479,2.934597,0.444846,-0.2278371,0.2359936,0.8333722,13736.0895
WristLeft,-0.2274605,0.5921809,2.786079,0.748463,-0.2454908,0.5820498,-0.20188,13736.0895
HandLeft,-0.2396776,0.6645404,2.759923,0.7514595,-0.1822066,0.6322286,-0.04895372,13736.0895
ShoulderRight,0.323591,0.5153092,2.80067,0.005303775,0.7293648,0.6709261,-0.1336304,13736.0895
ElbowRight,0.5245585,0.3891519,2.781612,-0.4582253,0.3623019,0.1582611,0.7960655,13736.0895
WristRight,0.4948457,0.580783,2.637466,-0.578922,0.1412251,0.7492616,-0.2889844,13736.0895
HandRight,0.4821822,0.6365133,2.617792,-0.6174131,0.02155259,0.7614602,-0.1962519,13736.0895
HipLeft,0.1042024,0.0008834855,2.897601,-0.02824149,0.7103625,-0.692349,0.1234519,13736.0895
