JointType,posX,posY,posZ,orientationW,orientationX,orientationY,orientationZ,elapsedInMillis
SpineMid,-0.1026855,0.1661574,2.877711,0.02769829,0.007024545,0.9994091,0.0191051,20449.7256
Neck,-0.0987479,0.4812205,2.880059,0.02175881,0.006403055,0.9996773,-0.01144174,20449.7256
Head,-0.08147651,0.6225623,2.866008,0,0,0,0,20449.7256
ShoulderLeft,-0.2900866,0.3527807,2.851166,-0.06344466,0.790803,-0.6071824,0.04398866,20449.7256
ElbowLeft,-0.4989326,0.3523027,2.763291,0.7062442,-0.2863258,0.01282406,0.6473579,20449.7256
WristLeft,-0.4688254,0.5620353,2.670329,0.7254968,-0.1083015,0.6533589,-0.1872098,20449.7256
HandLeft,-0.4688967,0.6344189,2.667336,0.7333226,-0.01548969,0.6795666,-0.0136833,20449.7256
ShoulderRight,0.09045811,0.3447121,2.868109,-0.03652951,0.804534,0.5927234,-0.008339862,20449.7256
ElbowRight,0.3007567,0.302041,2.793927,-0.6370935,0.2698847,0.01188114,0.7218953,20449.7256
WristRight,0.3191535,0.513487,2.696473,-0.5875703,0.1608991,0.7793852,-0.1463945,20449.7256
HandRight,0.3144031,0.5926251,2.68669,-0.612161,0.01412915,0.7877837,-0.0667544,20449.7256
HipLeft,-0.1828728,-0.1524093,2.823495,0.1898103,-0.6695087,0.6996315,-0.162006,20449.7256
KneeLeft,-0.223755,-0.5918853,2.85435,-0.006054802,0.7296827,-0.05766138,-0.6813234,20449.7256
AnkleLeft,-0.2126502,-0.9693454,2.875796,-0.0290698,-0.6172846,0.01323802,0.7860911,20449.7256
FootLeft,-0.236753,-1.028942,2.773475,0,0,0,0,20449.7256
HipRight,-0.0285757,-0.1570363,2.833667,-0.1485818,0.6975703,0.6904743,-0.1206833,20449.7256
KneeRight,-0.01291495,-0.5907856,2.864353,0.01100844,0.6836125,0.03806061,0.7287689,20449.7256
AnkleRight,-0.0304529,-0.9734873,2.901955,0.04728852,0.5894818,0.02601197,0.8059767,20449.7256
FootRight,-0.01364235,-1.038631,2.846252,0,0,0,0,20449.7256
SpineShoulder,-0.09978152,0.4035309,2.881815,0.02189008,0.006303659,0.9997043,0.008507482,20449.7256
HandTipLeft,-0.4396045,0.7299951,2.675509,0,0,0,0,20449.7256
ThumbLeft,-0.4022925,0.6338083,2.650584,0,0,0,0,20449.7256
HandTipRight,0.311143,0.6723192,2.703248,0,0,0,0,20449.7256
ThumbRight,0.2530952,0.5882085,2.651616,0,0,0,0,20449.7256
SpineBase,-0.1075469,-0.1557516,2.865689,0.03538659,0.007550948,0.9991897,0.01762946,20481.72
SpineMid,-0.1030711,0.1673661,2.877254,0.02917362,0.007441194,0.9993904,0.01767606,20481.72
Neck,-0.09876614,0.4832886,2.877118,0.02258573,0.007135297,0.9995801,-0.01669292,20481.72
Head,-0.08113158,0.6243739,2.865408,0,0,0,0,20481.72
ShoulderLeft,-0.291555,0.354357,2.849993,-0.05897782,0.7906597,-0.6077338,0.04514911,20481.72
ElbowLeft,-0.5127016,0.3558953,2.782368,0.7076309,-0.2538494,0.05083669,0.6574456,20481.72
WristLeft,-0.4970226,0.5728901,2.680333,0.7358001,-0.1422213,0.6403962,-0.1681188,20481.72
HandLeft,-0.5039647,0.6416268,2.678441,0.7338542,-0.0441781,0.6773043,0.02766398,20481.72
ShoulderRight,0.09158979,0.3452406,2.867714,-0.03105678,0.805857,0.5912402,-0.008055844,20481.72
ElbowRight,0.3083474,0.3078838,2.801468,-0.6469857,0.233942,0.009874225,0.7256606,20481.72
WristRight,0.3543775,0.5197686,2.709126,-0.5827706,0.2005618,0.7809688,-0.1011982,20481.72
HandRight,0.3549885,0.5998689,2.700737,-0.6103598,0.03487859,0.7903968,-0.03895235,20481.72
HipLeft,-0.183458,-0.1512789,2.823654,0.1899865,-0.668831,0.6997452,-0.1640937,20481.72
KneeLeft,-0.2247094,-0.5907263,2.853381,-0.007157907,0.731082,-0.05711829,-0.6798568,20481.72
AnkleLeft,-0.2126541,-0.969134,2.875638,-0.03062773,-0.6165865,0.01329518,0.7865788,20481.72
FootLeft,-0.2367989,-1.028879,2.773474,0,0,0,0,20481.72
HipRight,-0.02925411,-0.1560398,2.834469,-0.1463899,0.6980396,0.6905506,-0.1202103,20481.72
KneeRight,-0.01250908,-0.5896841,2.861665,0.007278106,0.6821054,0.03602171,0.73033,20481.72
AnkleRight,-0.02936633,-0.9720551,2.900988,0.04814129,0.5956331,0.02798774,0.8013241,20481.72
FootRight,-0.01383056,-1.037812,2.846661,0,0,0,0,20481.72
SpineShoulder,-0.09993734,0.4053569,2.879695,0.02273423,0.006697902,0.9997067,0.004977679,20481.72
HandTipLeft,-0.5037335,0.7363079,2.695046,0,0,0,0,20481.72
ThumbLeft,-0.4360813,0.6469453,2.656,0,0,0,0,20481.72
HandTipRight,0.3548396,0.6849861,2.715035,0,0,0,0,20481.72
ThumbRight,0.2966493,0.6014815,2.669385,0,0,0,0,20481.72
SpineBase,-0.1079611,-0.1548416,2.865879,0.03682875,0.007871807,0.9991595,0.01618757,20516.7642
SpineMid,-0.1032607,0.1682661,2.876525,0.03045206,0.007768348,0.9993742,0.01623747,20516.7642
Neck,-0.09852687,0.4843539,2.87408,0.0236648,0.00792761,0.9994688,-0.02095801,20516.7642
Head,-0.08085915,0.6252939,2.86455,0,0,0,0,20516.7642
ShoulderLeft,-0.293293,0.3556768,2.848612,-0.05427736,0.7896057,-0.6094581,0.04623594,20516.7642
ElbowLeft,-0.5227907,0.3573446,2.794817,0.7060868,-0.2282191,0.07056136,0.6666172,20516.7642
WristLeft,-0.5367023,0.5627062,2.695084,0.7208535,-0.1866186,0.6552126,-0.1274367,20516.7642
HandLeft,-0.5372087,0.6379642,2.686797,0.7430772,-0.04302615,0.666949,-0.03411773,20516.7642
ShoulderRight,0.09222607,0.3458048,2.867439,-0.02499734,0.8064042,0.5907905,-0.007342872,20516.7642
ElbowRight,0.3103565,0.3134674,2.811588,-0.6545689,0.2113486,0.02147439,0.7255413,20516.7642
WristRight,0.3838816,0.5144929,2.721049,-0.5901123,0.2529274,0.764361,-0.05956171,20516.7642
HandRight,0.3976769,0.5942684,2.716035,-0.6055441,0.08665869,0.7906088,0.02728537,20516.7642
HipLeft,-0.183788,-0.1504634,2.82364,0.1897573,-0.6687721,0.6994144,-0.1659985,20516.7642
KneeLeft,-0.2259704,-0.5885897,2.851341,-0.009505101,0.7320563,-0.05651345,-0.6788296,20516.7642
AnkleLeft,-0.2125991,-0.9689513,2.875764,-0.03355421,-0.6154838,0.01443919,0.7873025,20516.7642
FootLeft,-0.2369691,-1.028595,2.773471,0,0,0,0,20516.7642
HipRight,-0.02969792,-0.1550836,2.83491,-0.1446924,0.6978659,0.6911052,-0.1200864,20516.7642
KneeRight,-0.01144763,-0.5889707,2.85493,0.0003228295,0.6809702,0.03117092,0.7316474,20516.7642
AnkleRight,-0.02874874,-0.9720202,2.900152,0.05683688,0.6913012,0.0267724,0.7198302,20516.7642
FootRight,-0.02446165,-0.9959847,2.777659,0,0,0,0,20516.7642
SpineShoulder,-0.09984019,0.4064381,2.877318,0.02382623,0.007217805,0.9996889,0.001493533,20516.7642
HandTipLeft,-0.5225348,0.7389747,2.699983,0,0,0,0,20516.7642
ThumbLeft,-0.4658001,0.6588887,2.673375,0,0,0,0,20516.7642
HandTipRight,0.4062771,0.6782706,2.73648,0,0,0,0,20516.7642
ThumbRight,0.3432368,0.6088105,2.680182,0,0,0,0,20516.7642
SpineBase,-0.1085855,-0.1541463,2.866163,0.03905429,0.007765732,0.9991019,0.01448161,20548.6607
SpineMid,-0.1039283,0.1693992,2.875727,0.03212,0.007665049,0.9993489,0.01453515,20548.6607
Neck,-0.09926505,0.4860727,2.87125,0.02475742,0.00774515,0.9993703,-0.02420832,20548.6607
Head,-0.0804491,0.6274925,2.861405,0,0,0,0,20548.6607
ShoulderLeft,-0.2956245,0.3578236,2.846815,-0.05080545,0.7881358,-0.6115328,0.04783677,20548.6607
ElbowLeft,-0.5295073,0.3591053,2.80715,0.7012624,-0.2191554,0.1045588,0.6702757,20548.6607
WristLeft,-0.5499772,0.562476,2.700551,0.6427301,-0.1921847,0.7266368,-0.1481962,20548.6607
HandLeft,-0.5636592,0.6351286,2.693136,0.6376445,-0.1032215,0.7630987,0.02086391,20548.6607
ShoulderRight,0.0922993,0.346223,2.866695,-0.0202217,0.8077278,0.5891666,-0.007052856,20548.6607
ElbowRight,0.3123476,0.3169465,2.818086,-0.659772,0.180779,0.01689583,0.7292013,20548.6607
WristRight,0.4180422,0.5059063,2.737533,-0.5481975,0.3014614,0.7800415,-0.01165047,20548.6607
HandRight,0.4383976,0.5913848,2.732739,-0.5735346,0.1109372,0.8103917,0.04490361,20548.6607
HipLeft,-0.1843852,-0.1498718,2.823619,0.189732,-0.6686976,0.6989707,-0.1681824,20548.6607
KneeLeft,-0.2265172,-0.5876733,2.850699,-0.009865635,0.7335874,-0.05605999,-0.6772071,20548.6607
AnkleLeft,-0.2121705,-0.9648428,2.875719,-0.03530311,-0.6137305,0.01446262,0.7885932,20548.6607
FootLeft,-0.2368957,-1.02885,2.773092,0,0,0,0,20548.6607
HipRight,-0.03031975,-0.1542784,2.835593,-0.1421428,0.697485,0.692105,-0.1195857,20548.6607
KneeRight,-0.007965306,-0.5876728,2.843634,-0.01261161,0.6790091,0.02429891,0.7336193,20548.6607
AnkleRight,-0.02790395,-0.9726018,2.898912,0.06263568,0.5865269,0.04246368,0.8063869,20548.6607
FootRight,-0.004628727,-1.039529,2.826029,0,0,0,0,20548.6607
SpineShoulder,-0.1005683,0.4080362,2.875001,0.0249141,0.00699937,0.9996637,-0.001694903,20548.6607
HandTipLeft,-0.5635777,0.731802,2.700545,0,0,0,0,20548.6607
ThumbLeft,-0.4960645,0.6575556,2.661231,0,0,0,0,20548.6607
HandTipRight,0.4563855,0.6763288,2.759534,0,0,0,0,20548.6607
ThumbRight,0.3835632,0.605698,2.691923,0,0,0,0,20548.6607
SpineBase,-0.109321,-0.1533713,2.867595,0.04690488,0.007125248,0.9988051,0.01172871,20582.9004
SpineMid,-0.1050668,0.1704292,2.875401,0.03677433,0.00700595,0.9992294,0.01180036,20582.9004
Neck,-0.1017861,0.4878556,2.868343,0.02615754,0.004862427,0.999229,-0.02887501,20582.9004
Head,-0.07991952,0.6284542,2.859112,0,0,0,0,20582.9004
ShoulderLeft,-0.2976392,0.358424,2.845255,-0.04727269,0.7895064,-0.6098748,0.04997702,20582.9004
ElbowLeft,-0.5373067,0.3630428,2.818018,0.7022402,-0.2027419,0.1281835,0.6703159,20582.9004
WristLeft,-0.5691436,0.572807,2.706485,0.5928572,-0.201344,0.7655607,-0.1479786,20582.9004
HandLeft,-0.5809137,0.6476784,2.698707,0.5913096,-0.09286232,0.8010656,0.004826937,20582.9004
ShoulderRight,0.09204703,0.3472325,2.866245,-0.01485159,0.8077381,0.5893127,-0.007019439,20582.9004
ElbowRight,0.3169924,0.3185033,2.827095,-0.6607516,0.1635336,0.03141541,0.7318997,20582.9004
WristRight,0.443648,0.4948676,2.751624,-0.6108817,0.3362375,0.7144476,0.05772895,20582.9004
HandRight,0.475946,0.573334,2.748878,-0.6317198,0.1589698,0.7503676,0.112282,20582.9004
HipLeft,-0.18492,-0.1493854,2.824105,0.1915791,-0.6686344,0.6972263,-0.1734966,20582.9004
KneeLeft,-0.2271743,-0.5852377,2.850369,-0.01024642,0.7389382,-0.0558656,-0.671375,20582.9004
AnkleLeft,-0.2122623,-0.9623374,2.875695,-0.03614372,-0.6136564,0.014326,0.7886154,20582.9004
FootLeft,-0.2368339,-1.028874,2.773212,0,0,0,0,20582.9004
HipRight,-0.03117204,-0.1532106,2.838517,-0.134846,0.6968862,0.6948241,-0.1156958,20582.9004
KneeRight,0.00195171,-0.5791302,2.825184,-0.03920186,0.671888,0.01452678,0.739472,20582.9004
AnkleRight,-0.02282316,-0.9699818,2.89542,0.07841901,0.6005462,0.05184433,0.7940447,20582.9004
FootRight,-0.00370576,-1.037519,2.825212,0,0,0,0,20582.9004
SpineShoulder,-0.1026661,0.4096226,2.872846,0.02629474,0.00487591,0.9996274,-0.005470321,20582.9004
HandTipLeft,-0.571628,0.7450556,2.700077,0,0,0,0,20582.9004
ThumbLeft,-0.5129002,0.6653135,2.668154,0,0,0,0,20582.9004
HandTipRight,0.5050315,0.6557764,2.775332,0,0,0,0,20582.9004
ThumbRight,0.4219991,0.6051849,2.7185,0,0,0,0,20582.9004
SpineBase,-0.1102975,-0.1524873,2.869241,0.05257283,0.006972951,0.9985521,0.009015396,20615.8738
SpineMid,-0.1060966,0.1711245,2.875306,0.04017386,0.006860506,0.9991277,0.009101257,20615.8738
Neck,-0.103235,0.4883962,2.86688,0.0272488,0.004012747,0.9991401,-0.03099096,20615.8738
Head,-0.07989206,0.6282303,2.856308,0,0,0,0,20615.8738
ShoulderLeft,-0.2999732,0.3594984,2.843994,-0.04584581,0.7883101,-0.6113739,0.05183925,20615.8738
ElbowLeft,-0.5423569,0.3678773,2.824908,0.7056222,-0.1873837,0.1389899,0.6690789,20615.8738
WristLeft,-0.5773775,0.5844249,2.713306,0.5919265,-0.2009,0.7678207,-0.1404049,20615.8738
HandLeft,-0.5869964,0.6633008,2.707065,0.5950398,-0.07196916,0.8004543,0.004592806,20615.8738
ShoulderRight,0.09167567,0.3473791,2.866,-0.01204719,0.8079464,0.5890903,-0.007067322,20615.8738
ElbowRight,0.3155368,0.31189,2.838877,-0.6478134,0.1503977,0.05103117,0.7450599,20615.8738
WristRight,0.4652253,0.4801083,2.765979,-0.5846224,0.3701948,0.7166485,0.08710574,20615.8738
HandRight,0.5053298,0.5494351,2.764226,-0.591265,0.211867,0.7636113,0.1497198,20615.8738
HipLeft,-0.1857439,-0.1487449,2.82491,0.1928587,-0.6684289,0.6958229,-0.1784345,20615.8738
KneeLeft,-0.2279643,-0.5818608,2.850585,-0.01046725,0.7427621,-0.05579579,-0.6671444,20615.8738
AnkleLeft,-0.2123557,-0.962135,2.875827,-0.03648661,-0.6131425,0.0135823,0.7890124,20615.8738
FootLeft,-0.2369591,-1.028964,2.773353,0,0,0,0,20615.8738
HipRight,-0.03217129,-0.1521598,2.841086,-0.1295976,0.6964787,0.696546,-0.1137785,20615.8738
KneeRight,0.0197168,-0.5702721,2.803306,-0.07570843,0.6643392,0.007585113,0.7435483,20615.8738
AnkleRight,-0.01477758,-0.9693061,2.891165,0.09956112,0.6086789,0.05928379,0.7849096,20615.8738
FootRight,0.00319456,-1.034849,2.814857,0,0,0,0,20615.8738
SpineShoulder,-0.1039954,0.4102199,2.871714,0.02737728,0.004186376,0.9995873,-0.007629297,20615.8738
HandTipLeft,-0.5814192,0.7564142,2.715134,0,0,0,0,20615.8738
ThumbLeft,-0.5188513,0.6800097,2.670182,0,0,0,0,20615.8738
HandTipRight,0.5526989,0.6276531,2.79803,0,0,0,0,20615.8738
ThumbRight,0.4561181,0.5750942,2.7232,0,0,0,0,20615.8738
SpineBase,-0.1117573,-0.1502436,2.87186,0.06386671,0.00669997,0.9979251,0.004652045,20649.6493
SpineMid,-0.1076322,0.1725471,2.875134,0.04613691,0.00661631,0.9989019,0.004770281,20649.6493
Neck,-0.1053195,0.4893939,2.864397,0.02778651,0.002733787,0.9989998,-0.03492686,20649.6493
Head,-0.07995957,0.6288733,2.85422,0,0,0,0,20649.6493
ShoulderLeft,-0.3035462,0.3645231,2.843249,-0.04109179,0.7819582,-0.6197209,0.0529034,20649.6493
ElbowLeft,-0.5488833,0.3833647,2.825384,0.7185994,-0.1847577,0.1476517,0.6539713,20649.6493
WristLeft,-0.5796544,0.5916981,2.716775,0.5956107,-0.1981241,0.7647621,-0.145374,20649.6493
HandLeft,-0.5852796,0.6689271,2.707532,0.608024,-0.06486839,0.7908673,-0.02505696,20649.6493
ShoulderRight,0.09081665,0.3475597,2.865954,-0.006581929,0.8087782,0.588036,-0.006946157,20649.6493
ElbowRight,0.3179287,0.3055569,2.845219,-0.6368053,0.144359,0.06256048,0.7548018,20649.6493
WristRight,0.5032775,0.4621849,2.772401,-0.4976895,0.4271344,0.7492745,0.09191898,20649.6493
HandRight,0.5270115,0.5132903,2.777346,-0.5284485,0.1564981,0.820054,0.1541493,20649.6493
HipLeft,-0.186757,-0.1471304,2.825984,0.1956905,-0.6686663,0.692387,-0.1875925,20649.6493
KneeLeft,-0.2287018,-0.5757405,2.851491,-0.009869316,0.7503044,-0.05612806,-0.6586316,20649.6493
AnkleLeft,-0.2128923,-0.9619989,2.876259,-0.0357807,-0.6147836,0.01265732,0.7877821,20649.6493
FootLeft,-0.2370739,-1.028861,2.773482,0,0,0,0,20649.6493
HipRight,-0.03405561,-0.149368,2.8456,-0.1201169,0.6947689,0.7006493,-0.1093557,20649.6493
KneeRight,0.039671,-0.5633783,2.783435,-0.1141672,0.6303895,-0.001496945,0.7678364,20649.6493
AnkleRight,-0.0001239448,-0.9659829,2.884551,0.1154739,0.6370936,0.06276592,0.7594985,20649.6493
FootRight,0.0105425,-1.032272,2.807418,0,0,0,0,20649.6493
SpineShoulder,-0.1058988,0.4113342,2.869846,0.02791503,0.003318348,0.9995424,-0.01116712,20649.6493
HandTipLeft,-0.5834408,0.756723,2.718793,0,0,0,0,20649.6493
ThumbLeft,-0.5272064,0.6848903,2.675375,0,0,0,0,20649.6493
HandTipRight,0.5738364,0.5896509,2.811519,0,0,0,0,20649.6493
ThumbRight,0.4797431,0.543951,2.733111,0,0,0,0,20649.6493
SpineBase,-0.112489,-0.1490147,2.874123,0.06778196,0.006901198,0.9976753,0.001402808,20682.1301
SpineMid,-0.1081161,0.1729605,2.875325,0.04863507,0.006873024,0.9987918,0.001534908,20682.1301
Neck,-0.1056899,0.4893474,2.863782,0.02882622,0.002594524,0.9989212,-0.03631634,20682.1301
Head,-0.07954372,0.6284316,2.851366,0,0,0,0,20682.1301
ShoulderLeft,-0.3045166,0.3663654,2.842556,-0.0405811,0.7789938,-0.6233441,0.0544407,20682.1301
ElbowLeft,-0.5496027,0.3980224,2.82451,0.7367537,-0.1749088,0.1451733,0.6368089,20682.1301
WristLeft,-0.576971,0.6145242,2.717366,0.5828657,-0.1822135,0.7781682,-0.1466969,20682.1301
HandLeft,-0.5766667,0.6936026,2.708253,0.6037735,-0.03315203,0.7950888,-0.04682231,20682.1301
ShoulderRight,0.08903053,0.346817,2.86628,-0.004782327,0.8105098,0.5856694,-0.006501762,20682.1301
ElbowRight,0.3073924,0.2864478,2.858151,-0.5987629,0.1491159,0.09129339,0.7816092,20682.1301
WristRight,0.5068116,0.4217755,2.785551,-0.4692594,0.4696741,0.7406918,0.1028482,20682.1301
HandRight,0.5410241,0.4784877,2.787482,-0.5023097,0.2207926,0.8219681,0.1526567,20682.1301
HipLeft,-0.1874727,-0.1460639,2.827486,0.1960077,-0.6680789,0.6915779,-0.1922798,20682.1301
KneeLeft,-0.2287747,-0.5715638,2.852554,-0.009614112,0.752904,-0.05567723,-0.6557006,20682.1301
AnkleLeft,-0.213021,-0.9608014,2.876784,-0.0350157,-0.6138636,0.01210416,0.7885422,20682.1301
FootLeft,-0.2370953,-1.028563,2.775395,0,0,0,0,20682.1301
HipRight,-0.03468304,-0.148139,2.848341,-0.1159743,0.694768,0.70135,-0.1093419,20682.1301
KneeRight,0.05747772,-0.5472915,2.76851,-0.1467325,0.5583205,-0.0167992,0.8163735,20682.1301
AnkleRight,0.02325614,-0.9476501,2.879244,0.119399,0.6503953,0.07392216,0.7465021,20682.1301
FootRight,0.0331224,-1.004887,2.793065,0,0,0,0,20682.1301
SpineShoulder,-0.1062587,0.4113986,2.869441,0.02897596,0.003534923,0.9994964,-0.01244356,20682.1301
HandTipLeft,-0.5791847,0.781114,2.722688,0,0,0,0,20682.1301
ThumbLeft,-0.5152344,0.707427,2.675584,0,0,0,0,20682.1301
HandTipRight,0.5834741,0.5541915,2.816432,0,0,0,0,20682.1301
ThumbRight,0.4990543,0.5113944,2.7398,0,0,0,0,20682.1301
SpineBase,-0.1137249,-0.1475933,2.875899,0.07556915,0.007210253,0.9971142,-0.0007733034,20716.8111
SpineMid,-0.1090649,0.1738493,2.875754,0.05265047,0.007226111,0.9985867,-0.0006075158,20716.8111
Neck,-0.1060589,0.4895318,2.863531,0.02899918,0.003254864,0.9988969,-0.03678994,20716.8111
Head,-0.07918241,0.6282223,2.84971,0,0,0,0,20716.8111
ShoulderLeft,-0.3065993,0.3717459,2.842315,-0.03937412,0.7707679,-0.6334709,0.05550827,20716.8111
ElbowLeft,-0.5490406,0.4191932,2.821462,0.7567946,-0.1777869,0.1515025,0.6104921,20716.8111
WristLeft,-0.5703263,0.6254073,2.716647,0.5565774,-0.1716864,0.7962877,-0.1633136,20716.8111
HandLeft,-0.5595715,0.7149763,2.704769,0.5939164,0.008559038,0.7996558,-0.08798149,20716.8111
ShoulderRight,0.08777732,0.3459403,2.866513,-0.003365466,0.8124481,0.5829846,-0.006751631,20716.8111
ElbowRight,0.3002827,0.2679654,2.86539,-0.5630056,0.1530218,0.1038751,0.805493,20716.8111
WristRight,0.5114667,0.3795481,2.79534,-0.4516637,0.5102645,0.7212089,0.1244503,20716.8111
HandRight,0.5522826,0.4409123,2.797847,-0.5017505,0.2369226,0.8150606,0.1667047,20716.8111
HipLeft,-0.1884855,-0.1452274,2.828184,0.1979495,-0.6688558,0.688585,-0.1982387,20716.8111
KneeLeft,-0.2286975,-0.5717724,2.853986,-0.007681969,0.7580108,-0.05521269,-0.6498554,20716.8111
AnkleLeft,-0.2136448,-0.9619427,2.8769,-0.03323416,-0.616435,0.0111939,0.7866245,20716.8111
FootLeft,-0.2371107,-1.028832,2.775395,0,0,0,0,20716.8111
HipRight,-0.0360549,-0.1460303,2.851422,-0.1098992,0.6923499,0.705349,-0.1051509,20716.8111
KneeRight,0.07266544,-0.5161756,2.75417,-0.1828433,0.4956273,-0.03725188,0.8482537,20716.8111
AnkleRight,0.05065911,-0.9253791,2.87636,0.1214129,0.7068902,0.08244329,0.6919308,20716.8111
FootRight,0.04530919,-0.9995919,2.794024,0,0,0,0,20716.8111
SpineShoulder,-0.1067329,0.4116984,2.869253,0.02917808,0.004499795,0.9994689,-0.01379901,20716.8111
HandTipLeft,-0.5570788,0.8039833,2.723218,0,0,0,0,20716.8111
ThumbLeft,-0.4894775,0.7345905,2.672637,0,0,0,0,20716.8111
HandTipRight,0.6028545,0.5085918,2.829081,0,0,0,0,20716.8111
ThumbRight,0.5112809,0.4667447,2.751334,0,0,0,0,20716.8111
SpineBase,-0.11389,-0.1461027,2.877046,0.07599246,0.007237392,0.9970793,-0.002384481,20749.4043
SpineMid,-0.1091477,0.1743991,2.875875,0.05341364,0.007289489,0.9985434,-0.002220121,20749.4043
Neck,-0.1059413,0.4895515,2.863149,0.03012219,0.003644144,0.9988262,-0.03775693,20749.4043
Head,-0.07825705,0.6279811,2.848649,0,0,0,0,20749.4043
ShoulderLeft,-0.3061682,0.3767389,2.841548,-0.0397881,0.7632228,-0.6423572,0.0573151,20749.4043
ElbowLeft,-0.5431554,0.4467987,2.812719,0.7899507,-0.1676769,0.1295076,0.5754043,20749.4043
WristLeft,-0.542604,0.689826,2.702188,0.5967442,-0.1284914,0.7739726,-0.1683829,20749.4043
HandLeft,-0.5359725,0.7478611,2.700636,0.6206271,0.03625125,0.7819297,-0.04575792,20749.4043
ShoulderRight,0.08585884,0.3453094,2.866734,-0.002390969,0.8143582,0.5803237,-0.006281553,20749.4043
ElbowRight,0.2872717,0.2393821,2.87329,-0.5067202,0.1430119,0.1029314,0.843912,20749.4043
WristRight,0.5156108,0.3562133,2.800226,-0.4912602,0.5050795,0.6911569,0.160811,20749.4043
HandRight,0.5585917,0.3999352,2.804386,-0.4890834,0.3015418,0.7852015,0.2309298,20749.4043
HipLeft,-0.1887653,-0.1437226,2.829123,0.1974078,-0.6684085,0.6887757,-0.1996206,20749.4043
KneeLeft,-0.2277801,-0.5698432,2.854224,-0.007383173,0.7583174,-0.05368968,-0.6496288,20749.4043
AnkleLeft,-0.2141031,-0.9585192,2.878718,-0.03326605,-0.6190609,0.01380975,0.7845166,20749.4043
FootLeft,-0.2374469,-1.028567,2.775507,0,0,0,0,20749.4043
HipRight,-0.03610037,-0.1447176,2.85253,-0.1087457,0.6929716,0.7047442,-0.1063036,20749.4043
KneeRight,0.0783439,-0.5100728,2.750725,-0.1942228,0.5151784,-0.03408337,0.8340905,20749.4043
AnkleRight,0.07316649,-0.924712,2.870777,0.09805808,0.6594368,0.1007215,0.7385005,20749.4043
FootRight,0.0823679,-0.9851041,2.798322,0,0,0,0,20749.4043
SpineShoulder,-0.1066862,0.4118107,2.869013,0.03030539,0.004741905,0.9994228,-0.01459736,20749.4043
HandTipLeft,-0.5419983,0.8268042,2.726225,0,0,0,0,20749.4043
ThumbLeft,-0.470009,0.7549406,2.666267,0,0,0,0,20749.4043
HandTipRight,0.6122673,0.4601789,2.831177,0,0,0,0,20749.4043
ThumbRight,0.5194645,0.4306936,2.759667,0,0,0,0,20749.4043
SpineBase,-0.1138565,-0.145138,2.8778,0.0760883,0.007688447,0.9970665,-0.003148677,20781.6131
SpineMid,-0.1087889,0.1753301,2.876163,0.05458669,0.007754507,0.9984744,-0.002982282,20781.6131
Neck,-0.1048936,0.4901677,2.862844,0.03240344,0.005158015,0.9987172,-0.03856639,20781.6131
Head,-0.07557501,0.6276397,2.84788,0,0,0,0,20781.6131
ShoulderLeft,-0.3029529,0.3856625,2.839971,-0.0420071,0.7503223,-0.6568832,0.06128822,20781.6131
ElbowLeft,-0.5362517,0.4735254,2.806284,0.8105227,-0.1718552,0.1329968,0.5439031,20781.6131
WristLeft,-0.5284982,0.7007065,2.699854,0.5750924,-0.1152153,0.788561,-0.1848395,20781.6131
HandLeft,-0.5158792,0.7629184,2.695571,0.6084226,0.05817537,0.7865949,-0.08778372,20781.6131
ShoulderRight,0.08511532,0.3444443,2.866868,-0.001803248,0.8171571,0.576383,-0.005796021,20781.6131
