JointType,posX,posY,posZ,orientationW,orientationX,orientationY,orientationZ,elapsedInMillis
Neck,0.1976265,0.6407903,3.11453,-0.02794435,0.0269825,0.9956231,-0.08500326,23769.4031
Head,0.2056101,0.770027,3.064972,0,0,0,0,23769.4031
ShoulderLeft,0.007574614,0.5697911,3.150134,0.08773565,0.704636,-0.7041237,0.0006578197,23769.4031
ElbowLeft,-0.2398277,0.5793154,3.140041,0.6828387,-0.2480266,0.2301079,0.6475064,23769.4031
WristLeft,-0.3508684,0.7597015,2.990085,0.6701997,-0.06914166,-0.631155,0.3843114,23769.4031
HandLeft,-0.3916511,0.8186591,2.969719,0.724946,0.07523838,-0.6082828,0.3143,23769.4031
ShoulderRight,0.3874323,0.5497655,3.130769,0.05071252,0.7391927,0.6702825,-0.04175993,23769.4031
ElbowRight,0.6319231,0.5307371,3.131812,-0.6527858,0.199411,0.187281,0.7064219,23769.4031
WristRight,0.8054942,0.7007385,3.019263,0.6904654,0.05391737,0.5837039,-0.4238398,23769.4031
HandRight,0.8690439,0.7561894,2.999541,0.7196071,0.1460306,0.549783,-0.3982201,23769.4031
HipLeft,0.08760924,0.04615914,3.152634,0.09641587,-0.6812636,0.7058837,-0.1682617,23769.4031
KneeLeft,0.02316286,-0.3688322,3.18312,0.03083667,-0.6846453,0.07917079,0.7239074,23769.4031
AnkleLeft,0.03063567,-0.7384556,3.339524,-0.131046,-0.609365,0.1497802,0.7675071,23769.4031
FootLeft,0.0153653,-0.8082056,3.292525,0,0,0,0,23769.4031
HipRight,0.243183,0.0425894,3.14325,-0.1511192,0.6891263,0.6811752,-0.1956227,23769.4031
KneeRight,0.2641562,-0.3708544,3.185756,0.02008216,0.7286788,0.05339041,0.682476,23769.4031
AnkleRight,0.2457094,-0.74066,3.242617,0.06992401,0.6785457,0.03895962,0.7301838,23769.4031
FootRight,0.2479524,-0.8171522,3.175071,0,0,0,0,23769.4031
SpineShoulder,0.1940277,0.5684806,3.127078,-0.0273893,0.02723348,0.9972465,-0.06330568,23769.4031
HandTipLeft,-0.4356631,0.8888241,2.977388,0,0,0,0,23769.4031
ThumbLeft,-0.450074,0.8009335,2.977818,0,0,0,0,23769.4031
HandTipRight,0.9233994,0.8137614,2.998438,0,0,0,0,23769.4031
ThumbRight,0.9010954,0.7199207,3.006389,0,0,0,0,23769.4031
SpineBase,0.1697648,0.04508947,3.183076,-0.03082908,0.0290483,0.9979104,-0.04879245,23803.5997
SpineMid,0.1864459,0.3466079,3.15298,-0.02879768,0.02894891,0.9979711,-0.04885149,23803.5997
Neck,0.2025523,0.6398821,3.110124,-0.02781932,0.02892549,0.9953023,-0.08810644,23803.5997
Head,0.2108153,0.7694836,3.058726,0,0,0,0,23803.5997
ShoulderLeft,0.01487991,0.5688491,3.145101,0.08831277,0.7049284,-0.7037471,0.00409956,23803.5997
ElbowLeft,-0.2300164,0.5610178,3.14395,0.6558858,-0.242738,0.2320196,0.6760614,23803.5997
WristLeft,-0.3427312,0.7443483,2.990844,0.6717806,-0.07139054,-0.6291093,0.3844941,23803.5997
HandLeft,-0.3732753,0.797038,2.975657,0.733184,0.06709722,-0.6181906,0.2752809,23803.5997
ShoulderRight,0.3899931,0.5494101,3.126031,0.05120562,0.7386391,0.6706384,-0.04510473,23803.5997
ElbowRight,0.6330816,0.5195372,3.131853,-0.6343919,0.1989582,0.1912548,0.7220693,23803.5997
WristRight,0.8105201,0.6853909,3.019073,0.6442398,0.08949391,0.6281933,-0.4269883,23803.5997
HandRight,0.8724021,0.7340237,3.003759,0.6787705,0.2004638,0.5852675,-0.3956601,23803.5997
HipLeft,0.08999417,0.04683645,3.151616,0.0936549,-0.6791102,0.7081052,-0.169189,23803.5997
KneeLeft,0.01355983,-0.356158,3.157839,0.06385744,-0.6724527,0.06882203,0.7341615,23803.5997
AnkleLeft,0.0265202,-0.739963,3.334403,-0.1430426,-0.5965952,0.1597283,0.7733693,23803.5997
FootLeft,0.009159235,-0.8061863,3.284827,0,0,0,0,23803.5997
HipRight,0.2458148,0.04233111,3.14195,-0.150157,0.6906747,0.6793445,-0.1972624,23803.5997
KneeRight,0.2646942,-0.3711464,3.185482,0.02275674,0.7293758,0.05236667,0.6817262,23803.5997
AnkleRight,0.2459152,-0.7407094,3.242361,0.07025857,0.6775841,0.03878931,0.7310533,23803.5997
FootRight,0.248255,-0.8176557,3.175148,0,0,0,0,23803.5997
SpineShoulder,0.1986843,0.5677165,3.12312,-0.02720671,0.02927423,0.9970046,-0.06621742,23803.5997
HandTipLeft,-0.4124116,0.8679965,2.975767,0,0,0,0,23803.5997
ThumbLeft,-0.4193842,0.7729235,2.97035,0,0,0,0,23803.5997
HandTipRight,0.9298998,0.7890242,3.008294,0,0,0,0,23803.5997
ThumbRight,0.8985957,0.6961678,3.005263,0,0,0,0,23803.5997
SpineBase,0.1727951,0.04474754,3.181831,-0.03179386,0.03094342,0.9977342,-0.05057739,23837.372
SpineMid,0.1905472,0.3459109,3.150624,-0.0267407,0.03068689,0.9978825,-0.05073344,23837.372
Neck,0.2074415,0.6389959,3.106798,-0.02285223,0.02971177,0.9952573,-0.0897668,23837.372
Head,0.2150172,0.766993,3.053349,0,0,0,0,23837.372
ShoulderLeft,0.02210912,0.564224,3.139312,0.08459834,0.7121235,-0.6968587,0.01054158,23837.372
ElbowLeft,-0.2201604,0.5356083,3.149929,0.6216115,-0.2329637,0.2345308,0.7101566,23837.372
WristLeft,-0.3193647,0.7226919,2.995853,0.6472807,-0.07586189,-0.6619823,0.3702056,23837.372
HandLeft,-0.3486388,0.7742366,2.989726,0.7282926,0.1268726,-0.6340823,0.2267879,23837.372
ShoulderRight,0.3918261,0.54911,3.123651,0.05366615,0.7381626,0.6709943,-0.04475006,23837.372
ElbowRight,0.6349934,0.4959037,3.135952,-0.5981944,0.1959309,0.1882008,0.7538933,23837.372
WristRight,0.8143769,0.6454445,3.030258,0.6912703,0.06757466,0.5602013,-0.4513906,23837.372
HandRight,0.8613029,0.700413,3.010959,0.732967,0.09877419,0.5745986,-0.3504846,23837.372
HipLeft,0.09293275,0.04721055,3.150465,0.0918278,-0.6759335,0.7112769,-0.1696074,23837.372
KneeLeft,0.008466874,-0.3512835,3.145568,0.08251695,-0.6538703,0.06398045,0.7493671,23837.372
AnkleLeft,0.01370585,-0.7414045,3.326309,-0.1437825,-0.6308005,0.1602634,0.7454749,23837.372
FootLeft,0.002031568,-0.8061097,3.275306,0,0,0,0,23837.372
HipRight,0.2489309,0.0412227,3.1406,-0.1491414,0.6933947,0.6763272,-0.1988522,23837.372
KneeRight,0.2674474,-0.3702705,3.183953,0.02306172,0.7300729,0.05212867,0.6809877,23837.372
AnkleRight,0.2461615,-0.7407488,3.242434,0.07375176,0.6737161,0.03833264,0.7343011,23837.372
FootRight,0.248803,-0.8179396,3.175742,0,0,0,0,23837.372
SpineShoulder,0.203399,0.5668609,3.120022,-0.02218167,0.03036084,0.9969755,-0.06801479,23837.372
HandTipLeft,-0.3846826,0.8472459,2.994568,0,0,0,0,23837.372
ThumbLeft,-0.3981215,0.7549145,2.985369,0,0,0,0,23837.372
HandTipRight,0.9197941,0.7579364,3.009606,0,0,0,0,23837.372
ThumbRight,0.8903658,0.663447,3.016105,0,0,0,0,23837.372
SpineBase,0.1761989,0.04386221,3.180291,-0.03497579,0.03196594,0.9974831,-0.05274696,23869.4228
SpineMid,0.1944061,0.3445992,3.147725,-0.02873348,0.03163526,0.9976825,-0.05294594,23869.4228
Neck,0.2115774,0.6373696,3.102532,-0.02370456,0.03024057,0.9950068,-0.09211463,23869.4228
Head,0.2201263,0.7654248,3.046421,0,0,0,0,23869.4228
ShoulderLeft,0.02692555,0.5606157,3.136806,0.08878438,0.716103,-0.6922587,0.009580147,23869.4228
ElbowLeft,-0.207462,0.5080411,3.160999,0.5789724,-0.2192896,0.2364485,0.7488626,23869.4228
WristLeft,-0.2986038,0.7060139,3.002719,0.6842737,-0.1085256,-0.6318718,0.3474618,23869.4228
HandLeft,-0.3113,0.7436209,2.999268,0.7541397,0.07049576,-0.6349998,0.1519175,23869.4228
ShoulderRight,0.3937789,0.5470951,3.120355,0.056496,0.7392993,0.669464,-0.04541743,23869.4228
ElbowRight,0.6309055,0.4642486,3.143787,-0.5454153,0.1985519,0.1957598,0.7904286,23869.4228
WristRight,0.7924253,0.5971473,3.041811,0.7924111,-0.04561345,0.3970412,-0.4608279,23869.4228
HandRight,0.8615618,0.6643242,3.019479,0.8386628,0.04078343,0.3689027,-0.3986128,23869.4228
HipLeft,0.0962424,0.04717936,3.149321,0.08887094,-0.672448,0.7151437,-0.1687748,23869.4228
KneeLeft,0.0008641502,-0.327324,3.11526,0.1265115,-0.5791521,0.03650786,0.8045154,23869.4228
AnkleLeft,0.005191816,-0.7138523,3.303326,-0.1543809,-0.6535416,0.1630436,0.7228186,23869.4228
FootLeft,-0.0007863162,-0.8028097,3.271661,0,0,0,0,23869.4228
HipRight,0.2523975,0.03938639,3.138615,-0.1487131,0.6962651,0.6724221,-0.2023558,23869.4228
KneeRight,0.2709495,-0.3703891,3.18151,0.02288818,0.7322394,0.05192924,0.6786788,23869.4228
AnkleRight,0.2461982,-0.7407805,3.242252,0.07884585,0.6678707,0.03799481,0.7391133,23869.4228
FootRight,0.2495194,-0.8192649,3.174101,0,0,0,0,23869.4228
SpineShoulder,0.2074782,0.5653043,3.1161,-0.02301213,0.03098252,0.9967782,-0.07031199,23869.4228
HandTipLeft,-0.3394862,0.8148505,2.996825,0,0,0,0,23869.4228
ThumbLeft,-0.3778101,0.7390836,3.005667,0,0,0,0,23869.4228
HandTipRight,0.9146435,0.7178873,3.018079,0,0,0,0,23869.4228
ThumbRight,0.9288687,0.6477929,3.0615,0,0,0,0,23869.4228
SpineBase,0.178927,0.04287136,3.177858,-0.03791212,0.03261067,0.9972599,-0.05451521,23904.4468
SpineMid,0.1973982,0.3436817,3.144134,-0.03230206,0.03230351,0.9974574,-0.05469778,23904.4468
Neck,0.214689,0.6366978,3.097923,-0.02791284,0.03077492,0.9947507,-0.09351381,23904.4468
Head,0.2222825,0.7653784,3.042251,0,0,0,0,23904.4468
ShoulderLeft,0.03040682,0.5579255,3.135458,0.09533963,0.7198723,-0.6875098,0.004948697,23904.4468
ElbowLeft,-0.2016882,0.4584412,3.170461,0.5097916,-0.2019135,0.2121168,0.808919,23904.4468
WristLeft,-0.2556397,0.6593871,3.030104,0.6681675,-0.1270902,-0.6737038,0.2890043,23904.4468
HandLeft,-0.2818865,0.7266186,3.012718,0.7179918,0.0344503,-0.6612867,0.2144783,23904.4468
ShoulderRight,0.395401,0.5447049,3.115849,0.05736116,0.742393,0.6658235,-0.04734496,23904.4468
ElbowRight,0.6328083,0.4376314,3.138549,-0.5135685,0.1972769,0.1773644,0.8160093,23904.4468
WristRight,0.7827407,0.5542255,3.047385,0.7708554,-0.01901938,0.427194,-0.4721499,23904.4468
HandRight,0.8479626,0.614509,3.028854,0.8213549,0.07067361,0.3969903,-0.4034601,23904.4468
HipLeft,0.0988219,0.04690429,3.147287,0.08608485,-0.6696287,0.7183883,-0.1676456,23904.4468
KneeLeft,-0.0008822451,-0.3274151,3.112891,0.130116,-0.5980142,0.04253317,0.7897087,23904.4468
AnkleLeft,-0.009119443,-0.7164581,3.296003,-0.1379147,-0.6496812,0.1693163,0.7281662,23904.4468
FootLeft,-0.01917604,-0.7955304,3.248722,0,0,0,0,23904.4468
HipRight,0.2551426,0.03765069,3.135792,-0.1484835,0.6983892,0.6693438,-0.2053877,23904.4468
KneeRight,0.2729189,-0.3695109,3.180176,0.02516839,0.7342422,0.05271243,0.6763701,23904.4468
AnkleRight,0.2463221,-0.7408054,3.24221,0.08149386,0.6660666,0.03769115,0.7404683,23904.4468
FootRight,0.2496375,-0.8195569,3.174455,0,0,0,0,23904.4468
SpineShoulder,0.2105689,0.5645592,3.111736,-0.0272224,0.03151184,0.9965475,-0.07182758,23904.4468
HandTipLeft,-0.3113427,0.8023308,3.014006,0,0,0,0,23904.4468
ThumbLeft,-0.3323074,0.7084138,3.004409,0,0,0,0,23904.4468
HandTipRight,0.9119554,0.6681423,3.034542,0,0,0,0,23904.4468
ThumbRight,0.9134117,0.5898389,3.069,0,0,0,0,23904.4468
SpineBase,0.1816347,0.04170577,3.174127,-0.05002437,0.03255519,0.9967422,-0.05424687,23937.3802
SpineMid,0.1997137,0.3432694,3.140263,-0.03772726,0.03188366,0.9972833,-0.05464426,23937.3802
Neck,0.2166214,0.6370373,3.094077,-0.02658421,0.02994796,0.9948364,-0.09325723,23937.3802
Head,0.2248745,0.7642255,3.035746,0,0,0,0,23937.3802
ShoulderLeft,0.03558322,0.5526852,3.130941,0.09397302,0.7304641,-0.6764266,0.006189756,23937.3802
ElbowLeft,-0.1950704,0.4512219,3.173962,0.5014616,-0.1948716,0.2237834,0.8127007,23937.3802
WristLeft,-0.2354213,0.6403394,3.041087,0.7001495,-0.1583677,-0.6425021,0.2681442,23937.3802
HandLeft,-0.252569,0.7093636,3.02449,0.746608,-0.009450762,-0.6443068,0.1653963,23937.3802
ShoulderRight,0.3956469,0.5433179,3.112128,0.05742073,0.7455206,0.6623231,-0.04722359,23937.3802
ElbowRight,0.6082862,0.3936368,3.147594,-0.4294994,0.1935067,0.1742537,0.8647087,23937.3802
WristRight,0.7604695,0.4997652,3.057619,0.6714681,0.07630862,0.5536008,-0.4866557,23937.3802
HandRight,0.8374734,0.5613195,3.036863,0.7248811,0.1583797,0.5291941,-0.4116029,23937.3802
HipLeft,0.1006268,0.04640782,3.145289,0.07850213,-0.6688443,0.7218989,-0.159207,23937.3802
KneeLeft,-0.003490511,-0.3234148,3.104496,0.1407027,-0.5991762,0.04003676,0.7871389,23937.3802
AnkleLeft,-0.02315922,-0.7137401,3.284324,-0.1334387,-0.6849921,0.1689575,0.6960124,23937.3802
FootLeft,-0.02751538,-0.793258,3.243093,0,0,0,0,23937.3802
HipRight,0.2587324,0.0356968,3.12992,-0.1535794,0.6992692,0.6653448,-0.2115472,23937.3802
KneeRight,0.2750578,-0.3673965,3.177119,0.0298428,0.7424145,0.05388463,0.6671032,23937.3802
AnkleRight,0.2466786,-0.7408581,3.241679,0.08491243,0.66557,0.03837661,0.7404957,23937.3802
FootRight,0.2497533,-0.8195214,3.174423,0,0,0,0,23937.3802
SpineShoulder,0.2125932,0.5647138,3.107877,-0.02591222,0.03068822,0.9966185,-0.07168259,23937.3802
HandTipLeft,-0.2744626,0.7858646,3.02469,0,0,0,0,23937.3802
ThumbLeft,-0.31275,0.704611,3.022154,0,0,0,0,23937.3802
HandTipRight,0.9026452,0.6084211,3.039762,0,0,0,0,23937.3802
ThumbRight,0.8703907,0.5243387,3.052778,0,0,0,0,23937.3802
SpineBase,0.1828762,0.04086131,3.172567,-0.05145941,0.03208196,0.9966726,-0.05446467,23969.388
SpineMid,0.2006274,0.3426766,3.138532,-0.03803159,0.03134552,0.9972753,-0.05489181,23969.388
Neck,0.2172231,0.6367083,3.092247,-0.02572264,0.02932438,0.9948691,-0.09334777,23969.388
Head,0.2256421,0.7641044,3.034339,0,0,0,0,23969.388
ShoulderLeft,0.03800847,0.5510222,3.129285,0.09470706,0.7331201,-0.6734472,0.005864643,23969.388
ElbowLeft,-0.1856415,0.4391697,3.18444,0.4769578,-0.1783259,0.2326153,0.828614,23969.388
WristLeft,-0.221592,0.6349872,3.049875,0.7320668,-0.1756355,-0.6095243,0.248416,23969.388
HandLeft,-0.2277457,0.704656,3.036001,0.7665811,-0.04780341,-0.6331631,0.09577493,23969.388
ShoulderRight,0.3961317,0.5413604,3.111387,0.05954384,0.7484449,0.6589333,-0.04573528,23969.388
ElbowRight,0.575074,0.3625758,3.167275,-0.341982,0.1963098,0.1948671,0.8980744,23969.388
WristRight,0.7486044,0.4558724,3.068996,0.6421055,0.1016791,0.5473321,-0.5270574,23969.388
HandRight,0.8180735,0.5006601,3.048938,0.6981005,0.1732107,0.5253046,-0.4546524,23969.388
HipLeft,0.101656,0.04575381,3.144059,0.07697355,-0.6684355,0.7228058,-0.1575459,23969.388
KneeLeft,-0.007073856,-0.3264264,3.100803,0.1456819,-0.6074501,0.04239576,0.7797331,23969.388
AnkleLeft,-0.03321076,-0.7208647,3.271391,-0.09748174,-0.5909787,0.1800665,0.7802676,23969.388
FootLeft,-0.06292959,-0.8069962,3.211501,0,0,0,0,23969.388
HipRight,0.2600354,0.03479755,3.128236,-0.1535295,0.6992545,0.6651593,-0.2122143,23969.388
KneeRight,0.2765639,-0.3655428,3.175313,0.02984279,0.7433614,0.05429431,0.6660144,23969.388
AnkleRight,0.2468846,-0.7408041,3.241286,0.08696107,0.665239,0.03843621,0.7405521,23969.388
FootRight,0.2497659,-0.8194126,3.174492,0,0,0,0,23969.388
SpineShoulder,0.2132713,0.564319,3.106066,-0.02506269,0.0300783,0.9966477,-0.07183692,23969.388
HandTipLeft,-0.2408391,0.7847379,3.038093,0,0,0,0,23969.388
ThumbLeft,-0.2953956,0.7129545,3.036625,0,0,0,0,23969.388
HandTipRight,0.883,0.5378848,3.043106,0,0,0,0,23969.388
ThumbRight,0.8632818,0.469372,3.075714,0,0,0,0,23969.388
SpineBase,0.1850214,0.04009393,3.170352,-0.05429947,0.03099419,0.9965076,-0.05534845,24003.4066
SpineMid,0.2020096,0.3423027,3.13572,-0.03892419,0.03013688,0.9972265,-0.05581988,24003.4066
Neck,0.2178856,0.6367559,3.088652,-0.02461956,0.02794318,0.9948072,-0.09471916,24003.4066
Head,0.2260727,0.7648217,3.032051,0,0,0,0,24003.4066
ShoulderLeft,0.0394774,0.5501249,3.127877,0.09972213,0.7347806,-0.6709269,0.003167391,24003.4066
ElbowLeft,-0.1827073,0.4380985,3.184391,0.4768199,-0.1695184,0.2304911,0.8311318,24003.4066
WristLeft,-0.2110833,0.6338708,3.05475,0.7296596,-0.1782785,-0.6176314,0.2331205,24003.4066
HandLeft,-0.214057,0.7130418,3.041901,0.7584492,-0.0490669,-0.646497,0.06624924,24003.4066
ShoulderRight,0.3959258,0.5411291,3.110851,0.06614008,0.7492039,0.65772,-0.04151449,24003.4066
ElbowRight,0.5446627,0.3383182,3.185179,-0.2604698,0.2079849,0.2132916,0.9183705,24003.4066
WristRight,0.7420381,0.4160176,3.072926,0.6252753,0.1024382,0.5204918,-0.572386,24003.4066
HandRight,0.8009293,0.4410971,3.059368,0.6871819,0.2018591,0.4684392,-0.5172993,24003.4066
HipLeft,0.1036527,0.04502309,3.142355,0.07447506,-0.6687008,0.7232203,-0.1557081,24003.4066
KneeLeft,-0.008464335,-0.3279718,3.097013,0.1491412,-0.6246218,0.04618603,0.765161,24003.4066
AnkleLeft,-0.04802363,-0.72297,3.255776,-0.08458265,-0.6262919,0.1758045,0.7547827,24003.4066
FootLeft,-0.07016032,-0.8041688,3.19956,0,0,0,0,24003.4066
HipRight,0.2621939,0.03409421,3.125621,-0.1540484,0.6983006,0.6653675,-0.2143165,24003.4066
KneeRight,0.2768081,-0.3659499,3.174905,0.03363351,0.7451226,0.05427949,0.6638636,24003.4066
AnkleRight,0.246949,-0.74088,3.241191,0.0875416,0.6664798,0.03846151,0.7393659,24003.4066
FootRight,0.2495241,-0.8198102,3.174221,0,0,0,0,24003.4066
SpineShoulder,0.2141195,0.5642551,3.102688,-0.02397176,0.02879237,0.9966244,-0.07304945,24003.4066
HandTipLeft,-0.2298898,0.7930146,3.047804,0,0,0,0,24003.4066
ThumbLeft,-0.2772813,0.7182128,3.038333,0,0,0,0,24003.4066
HandTipRight,0.873513,0.4660566,3.063068,0,0,0,0,24003.4066
ThumbRight,0.8231155,0.4002841,3.075428,0,0,0,0,24003.4066
SpineBase,0.1871659,0.03962393,3.168209,-0.05371718,0.02895577,0.9965409,-0.0564106,24037.3561
SpineMid,0.2029148,0.3420827,3.132979,-0.03821499,0.02807511,0.9972557,-0.05685403,24037.3561
Neck,0.2175604,0.6367954,3.084931,-0.02374118,0.02560157,0.9947106,-0.09660101,24037.3561
Head,0.2260318,0.7652996,3.030666,0,0,0,0,24037.3561
ShoulderLeft,0.04027482,0.5494107,3.126538,0.1053352,0.7361671,-0.6685525,0.0004392717,24037.3561
ElbowLeft,-0.181985,0.4396211,3.182997,0.4823828,-0.1602707,0.2267032,0.8307983,24037.3561
WristLeft,-0.2064005,0.6374907,3.057331,0.7826796,-0.1956523,-0.5542699,0.2047383,24037.3561
HandLeft,-0.2070191,0.7254828,3.048078,0.8173401,-0.04084804,-0.5737602,0.03295169,24037.3561
ShoulderRight,0.3951942,0.5411478,3.110268,0.07304731,0.749463,0.6569355,-0.03748351,24037.3561
ElbowRight,0.5064772,0.3194514,3.194893,-0.1798756,0.2056947,0.2114614,0.9384127,24037.3561
WristRight,0.7161264,0.3661307,3.0896,-0.5168587,0.6119093,0.5748297,0.1673167,24037.3561
HandRight,0.7773889,0.3852433,3.070062,-0.4891513,0.5621725,0.6349697,0.203732,24037.3561
HipLeft,0.1058694,0.04414136,3.140166,0.07443012,-0.6702815,0.7215877,-0.1565053,24037.3561
KneeLeft,-0.0130841,-0.3355477,3.093916,0.1517483,-0.6498996,0.05505725,0.7426788,24037.3561
AnkleLeft,-0.06685264,-0.7268109,3.22562,-0.05892997,-0.6598263,0.1631648,0.7311181,24037.3561
FootLeft,-0.08322752,-0.803836,3.176593,0,0,0,0,24037.3561
HipRight,0.2642049,0.03405904,3.123598,-0.1530625,0.6964005,0.6673661,-0.2149901,24037.3561
KneeRight,0.2781158,-0.3656651,3.173499,0.03476999,0.7445843,0.05420215,0.6644151,24037.3561
AnkleRight,0.2468939,-0.7411082,3.241207,0.0898573,0.6647257,0.03876671,0.7406501,24037.3561
FootRight,0.2495949,-0.8197753,3.174479,0,0,0,0,24037.3561
SpineShoulder,0.2141286,0.564225,3.099252,-0.02309986,0.02673747,0.9965876,-0.07459695,24037.3561
HandTipLeft,-0.216478,0.8054115,3.054898,0,0,0,0,24037.3561
ThumbLeft,-0.2866271,0.7549977,3.0655,0,0,0,0,24037.3561
HandTipRight,0.8559267,0.4032159,3.078305,0,0,0,0,24037.3561
ThumbRight,0.7518116,0.4345805,3.033154,0,0,0,0,24037.3561
SpineBase,0.1896058,0.03933553,3.163474,-0.04610534,0.02590201,0.9971186,-0.05438716,24070.1995
SpineMid,0.2038303,0.3421082,3.129666,-0.03333737,0.02520367,0.997627,-0.05471427,24070.1995
Neck,0.2174624,0.6370144,3.08296,-0.02144037,0.02400063,0.9949964,-0.0945858,24070.1995
Head,0.2252828,0.7653311,3.026918,0,0,0,0,24070.1995
ShoulderLeft,0.03984713,0.5491357,3.123719,0.1027734,0.7369711,-0.6680652,0.0003055407,24070.1995
ElbowLeft,-0.1881096,0.4522405,3.173402,0.5104898,-0.1565856,0.2182343,0.8168567,24070.1995
WristLeft,-0.2066164,0.644155,3.056872,0.7161103,-0.1715089,-0.6427478,0.211296,24070.1995
HandLeft,-0.2104415,0.735735,3.039047,0.7403048,-0.0575899,-0.6650767,0.07940518,24070.1995
ShoulderRight,0.3933076,0.5406458,3.109067,0.073921,0.7513219,0.6549122,-0.03378037,24070.1995
ElbowRight,0.5013043,0.3190978,3.197489,-0.1558019,0.273229,0.2295247,0.9210809,24070.1995
WristRight,0.6793107,0.312355,3.098955,-0.4540113,0.7035338,0.5266047,0.1469742,24070.1995
HandRight,0.7625496,0.3359655,3.077267,-0.4505058,0.5701219,0.6552791,0.2064338,24070.1995
HipLeft,0.1085346,0.04322162,3.13418,0.08156858,-0.6722248,0.718237,-0.1599873,24070.1995
KneeLeft,-0.01349845,-0.336759,3.091652,0.1503653,-0.6610824,0.06338943,0.7323538,24070.1995
AnkleLeft,-0.07311152,-0.7263502,3.205544,-0.02857875,-0.6079166,0.1560873,0.7779829,24070.1995
FootLeft,-0.1062794,-0.8078267,3.136194,0,0,0,0,24070.1995
HipRight,0.2663489,0.03432316,3.120025,-0.1504668,0.6956464,0.670065,-0.2108288,24070.1995
KneeRight,0.2786604,-0.3654661,3.17269,0.03820206,0.7392805,0.05526366,0.670038,24070.1995
AnkleRight,0.2470364,-0.7411851,3.240551,0.09035071,0.6654872,0.03843698,0.7399231,24070.1995
FootRight,0.2494489,-0.8197787,3.174303,0,0,0,0,24070.1995
SpineShoulder,0.2142276,0.5644094,3.096967,-0.02087732,0.02470125,0.9968513,-0.07239787,24070.1995
HandTipLeft,-0.2188487,0.8122631,3.04797,0,0,0,0,24070.1995
ThumbLeft,-0.2682086,0.7422791,3.027,0,0,0,0,24070.1995
HandTipRight,0.8392971,0.349066,3.083725,0,0,0,0,24070.1995
ThumbRight,0.7398912,0.38744,3.036546,0,0,0,0,24070.1995
SpineBase,0.1909431,0.03910784,3.161223,-0.03926735,0.02263437,0.9975156,-0.05392926,24103.4204
SpineMid,0.2034226,0.3419875,3.127869,-0.02994116,0.02212926,0.9978391,-0.05413849,24103.4204
Neck,0.2147445,0.6369855,3.080906,-0.02160012,0.01894496,0.995038,-0.09525719,24103.4204
Head,0.2241551,0.7652956,3.025399,0,0,0,0,24103.4204
ShoulderLeft,0.03815952,0.549508,3.121644,0.1030506,0.7362009,-0.6688708,0.0007405313,24103.4204
ElbowLeft,-0.1950422,0.4867988,3.160046,0.570987,-0.15373,0.2138801,0.7775578,24103.4204
WristLeft,-0.2186059,0.6737239,3.049896,0.7185052,-0.1580061,-0.6418746,0.21629,24103.4204
HandLeft,-0.2264172,0.7693303,3.032341,0.7448689,-0.04101872,-0.659825,0.09010411,24103.4204
ShoulderRight,0.3901079,0.5395958,3.107321,0.07480042,0.7534074,0.6524047,-0.03391816,24103.4204
ElbowRight,0.4879782,0.316754,3.200562,-0.1362504,0.2652828,0.2322475,0.9258088,24103.4204
WristRight,0.6814852,0.3004129,3.101282,-0.4735853,0.7011807,0.4881136,0.2140274,24103.4204
HandRight,0.7492725,0.2986794,3.084276,-0.4181338,0.6603671,0.5592548,0.2762491,24103.4204
HipLeft,0.1100847,0.04229094,3.130728,0.08742267,-0.6742575,0.714676,-0.1642325,24103.4204
KneeLeft,-0.01340583,-0.3377149,3.091397,0.148538,-0.6658226,0.06857444,0.7279521,24103.4204
